,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,User,Text,Date,Hashtags
8859,17072,18568,20213,20213,NewsbyMorB, UK city of Leicester sees lockdown tightened on virus spike - https://pandemic.pwastart.com/latest-news/uk-city-of-leicester-sees-lockdown-tightened-on-virus-spike/?utm_source=AP CLICK to read Virus BREAKING Live News 24/7 PLEASE RT and FOLLOW #virus #outbreak #pandemic #sars #ebola #COVID2019 #COVID19 #coronavirus,2020-06-29 22:30:26+00:00,#virus #outbreak #pandemic #sars #ebola #COVID2019 #COVID19 #coronavirus
8870,17094,18597,20248,20248,NewsOneNG,"#lockdownextension #COVID19 #Coronavirus #COVID19Nigeria #CoronavirusInNigeria Buhari Extends Eased Lockdown, Fixes Date For Interstate Movement ",2020-06-29 22:05:12+00:00,#lockdownextension #COVID19 #Coronavirus #COVID19Nigeria #CoronavirusInNigeria
8885,17123,18627,20280,20280,bywirenews,"The British government on Monday imposed a lockdown on the city of Leicester, which has a much higher #COVID19 infection rate than anywhere else in the country, in its first major attempt to curb an outbreak with local rather than national measures. ",2020-06-29 21:46:00+00:00,#COVID19
8906,17162,18672,20333,20333,SkyNews,Three stories this evening... Leicester to stay in lockdown as #COVID19 cases soar https://trib.al/dSIf3ZI New post-lockdown rules for weddings in England https://trib.al/mrBniAU Greece extends travel ban on UK visitors for two weeks https://trib.al/c1SNN3c,2020-06-29 21:23:55+00:00,#COVID19
8925,17199,18713,20379,20379,SkyNews,"Just days before England is due for a significant easing of #COVID19 restrictions, the city of Leicester is heading in the opposite direction. Matt Hancock has announced a reimposition of the original lockdown measures after a rise in cases. More: https://trib.al/UmiDsnD",2020-06-29 21:06:05+00:00,#COVID19
8957,17261,18784,20461,20461,VirginMediaNews,Pubs & restaurants are among the businesses that re-opened today as the country entered Phase 3 of easing the #lockdown restrictions. @RCarrollTV is at one of those pubs: #VMNews | @edenhousepub | #Dublin #CoronavirusIreland | #COVID19 ,2020-06-29 20:45:00+00:00,#lockdown #VMNews #Dublin #CoronavirusIreland #COVID19
9005,17350,18879,20563,20563,SkyNews,BREAKING: Health Secretary Matt Hancock says the national lockdown easing due on 4 July will not happen in Leicester due to a rise in #COVID19 cases. Follow live: https://trib.al/JMIF7Sm,2020-06-29 20:10:43+00:00,#COVID19
9076,17485,19025,20719,20719,ChinaDaily,British Prime Minister #BorisJohnson on Monday noted #COVID19 figures in the city of #Leicester and the possibility of extending the #lockdown there. ,2020-06-29 18:41:00+00:00,#BorisJohnson #COVID19 #Leicester #lockdown
9115,17558,19105,20808,20808,polimernews,பெருநகர சென்னை காவல் துறை எல்லைக்குட்பட்ட பகுதிகளில் ஜூலை 5க்கு பிறகு எவை எல்லாம் இயங்கும்..? #polimer #polimernews #coronavirus #covid19 #lockdown #Chennai,2020-06-29 17:47:13+00:00,#polimer #polimernews #coronavirus #covid19 #lockdown #Chennai
9121,17569,19118,20823,20823,SkyNews,'There are businesses today in Leicester who were preparing to open their doors.. They're now left in limbo.' @JonAshworth says financial support should be given to businesses unable to open due to a potential extension of lockdown. #COVID19: https://trib.al/AiSEKNL,2020-06-29 17:37:05+00:00,#COVID19
9122,17571,19121,20827,20827,suvarnanewstv,"ಲಾಕ್ ಡೌನ್‌ಗೆ ಹೊಸ ನಿಯಮ ಪ್ರಕಟ, ಏನು ಮಾಡಬಹುದು? ಏನು ಮಾಡಬಾರದು? https://kannada.asianetnews.com/india-news/pm-narendra-modi-to-address-the-nation-at-4-pm-on-june-30-qcp7b7 #NarendraModi #Lockdown #Coronavirus #Covid19 #India @PMOIndia",2020-06-29 17:34:28+00:00,#NarendraModi #Lockdown #Coronavirus #Covid19 #India
9124,17575,19126,20833,20833,BharatOneNews,"कल शाम 4 बजे देश को संबोधित करेंगे PM Modi, क्या Lockdown को लेकर हो सकता है बड़ा ऐलान? #coronavirus #Covid_19 #COVID19 #PMModi",2020-06-29 17:32:54+00:00,#coronavirus #Covid_19 #COVID19 #PMModi
9143,17612,19164,20872,20872,newsphh,"Unlock 2.0 की गाइडलाइंस जारी, जानें कहां मिलेगी छूट, क्या रहेगा बंद #Unlock #Lockdown #COVID19 #MHA #guidelines #NewsPHH",2020-06-29 17:14:15+00:00,#Unlock #Lockdown #COVID19 #MHA #guidelines #NewsPHH
9146,17618,19172,20881,20881,newsonepk,وفاقی بجٹ منظوری۔۔۔ حکومت کو وقتی ریلیف؟ #Newsonepk #PaseParda @NadiaNaqi @drnisarcheema @barristeraamir #COVID19 #Coronavirus #KarachiStockExchange #DehshatGardonKeYar_Ghadaar #MafiasKaBudget #PMImranKhan #covid_19 #Karachi #Sindh #Pakistan #Lockdown #Smartlockdown,2020-06-29 17:11:16+00:00,#Newsonepk #PaseParda #COVID19 #Coronavirus #KarachiStockExchange #DehshatGardonKeYar_Ghadaar #MafiasKaBudget #PMImranKhan #covid_19 #Karachi #Sindh #Pakistan #Lockdown #Smartlockdown
9148,17622,19176,20886,20886,newsonepk,وفاقی بجٹ منظور۔۔۔ اپوزیشن کے دعوے دھرے کے دھرے #Newsonepk #PaseParda @NadiaNaqi @drnisarcheema @barristeraamir #COVID19 #Coronavirus #KarachiStockExchange #DehshatGardonKeYar_Ghadaar #MafiasKaBudget #PMImranKhan #covid_19 #Karachi #Sindh #Pakistan #Lockdown #Smartlockdown,2020-06-29 17:10:34+00:00,#Newsonepk #PaseParda #COVID19 #Coronavirus #KarachiStockExchange #DehshatGardonKeYar_Ghadaar #MafiasKaBudget #PMImranKhan #covid_19 #Karachi #Sindh #Pakistan #Lockdown #Smartlockdown
9166,17654,19209,20919,20919,newsonepk,#Newsonepk #PaseParda @NadiaNaqi @drnisarcheema @barristeraamir #COVID19 #Coronavirus #KarachiStockExchange #DehshatGardonKeYar_Ghadaar #MafiasKaBudget #PMImranKhan #covid_19 #Karachi #Sindh #Pakistan #Lockdown #Smartlockdown,2020-06-29 16:57:11+00:00,#Newsonepk #PaseParda #COVID19 #Coronavirus #KarachiStockExchange #DehshatGardonKeYar_Ghadaar #MafiasKaBudget #PMImranKhan #covid_19 #Karachi #Sindh #Pakistan #Lockdown #Smartlockdown
9178,17674,19233,20948,20948,The_NewsMill,Meghalaya imposes complete lockdown in areas bordering Guwahati - https://thenewsmill.com/meghalaya-imposes-complete-lockdown-in-areas-bordering-guwahati/ via @the_newsmill #Guwahati #COVID19,2020-06-29 16:42:07+00:00,#Guwahati #COVID19
9186,17689,19249,20966,20966,sunnewstamil,புதுச்சேரியில் நகராட்சி தலைமை அலுவலக ஊழியருக்கு கொரோனா எதிரொலியால் 2 நாட்களுக்கு நகராட்சி தலைமை அலுவலகம் மூடப்படுவதாக அறிவிப்பு. #SunNews #CoronaVirus #Covid19 #Lockdown #Pondicherry,2020-06-29 16:33:45+00:00,#SunNews #CoronaVirus #Covid19 #Lockdown #Pondicherry
9193,17702,19262,20979,20979,ElombahNews,New post: COVID19: Nigeria lifts interstate lockdown from July 1 ,2020-06-29 16:26:09+00:00,
9196,17708,19268,20985,20985,urbanupdatemgzn,Manipur extends lockdown till July 15 to contain COVID spread #UrbanUpdate #NewsAlert #lockdownextension #COVID19 #Corona #Manipur Read more about it at:,2020-06-29 16:23:55+00:00,#UrbanUpdate #NewsAlert #lockdownextension #COVID19 #Corona #Manipur
9212,17739,19304,21026,21026,h24news_br,"Governador de Goiás, Ronaldo Caiado, orientou que os municípios goianos adotem lockdown de 14 dias a partir desta terça-feira (30/6) #Entorno #Covid19 #Lockdown ",2020-06-29 16:08:05+00:00,#Entorno #Covid19 #Lockdown
9218,17749,19315,21037,21037,newstube_tamil,COVID-19 தொற்று மீண்டும் அதிகரித்தமையால் சீனாவின் Beijing நகரத்தின் ஒரு பகுதியை 4 லட்சம் பேருடன் சீனா இன்று முழுமையாக மூடியுள்ளது. #COVID19 #China #Beijing #Lockdown ,2020-06-29 16:04:51+00:00,#COVID19 #China #Beijing #Lockdown
9228,17768,19335,21058,21058,airnews_Chennai,கோவை மாவட்டம் மேட்டுப்பாளையம் காய்கறி சந்தையில் கோவிட்-19 தடுப்பு பணிகள் குறித்து மாவட்ட ஆட்சியர் திரு ராசாமணி இன்று நேரில் ஆய்வு செய்தார். #TamilNadu #TN #Lockdown #StaySafe #Corona #COVID19 ,2020-06-29 15:59:32+00:00,#TamilNadu #TN #Lockdown #StaySafe #Corona #COVID19
9229,17770,19337,21060,21060,minnambalamnews,ஜூலை 31ஆம் தேதி வரை ஊரடங்கை நீட்டித்து தமிழக அரசு உத்தரவிட்டுள்ளது #Lockdown #Tamilnadu #Covid19 #Minnambalam https://minnambalam.com/public/2020/06/29/70/TN-Govt-will-take-a-decision-on-lockdown-based-district-level-situation-says-pradheep-gaur,2020-06-29 15:58:40+00:00,#Lockdown #Tamilnadu #Covid19 #Minnambalam
9234,17780,19347,21071,21071,Andhravilasnews,#ott #netflix #Disneyhotstar #Lockdown #Covid19 కరోనా దెబ్బకు అన్ని రంగాలు కుదేలైనా ఓటీటీ వేదికలు మాత్రం కళకళలాడుతున్నాయి. ప్రపంచవ్యాప్తంగా లాక్ డౌన్ పరిస్థితుల్లో సినిమా థియేటర్లు మూతపడడంత http://andhravilas.net/te/7-bollywood-movies-will-be-releasing-in-disney-hotstar-146658 #vijaydevarakonda #Nithin #alluarjun,2020-06-29 15:54:19+00:00,#ott #netflix #Disneyhotstar #Lockdown #Covid19 #vijaydevarakonda #Nithin #alluarjun
9266,17841,19414,21144,21144,airnews_Chennai,மாநிலம் முழுவதும் கட்டுப்படுத்தப்பட்ட மண்டலங்களாக அறிவிக்கப்பட்ட பகுதிகளில் எவ்வித தளர்வுகளும் இன்றி ஊரடங்கு முழுமையாக கடைபிடிக்கப்படும். #TamilNadu #TN #Lockdown #StaySafe #Corona #COVID19 #lockdownextension,2020-06-29 15:27:17+00:00,#TamilNadu #TN #Lockdown #StaySafe #Corona #COVID19 #lockdownextension
9272,17853,19427,21159,21159,airnews_Chennai,அடுத்த மாதம் அனைத்து ஞாயிற்றுக்கிழமைகளிலும் எவ்வித தளர்வுமின்றி முழு ஊரடங்கு அமல்படுத்தப்படும். #TamilNadu #TN #Lockdown #StaySafe #Corona #COVID19,2020-06-29 15:23:31+00:00,#TamilNadu #TN #Lockdown #StaySafe #Corona #COVID19
9304,17908,19487,21225,21225,SakalMediaNews,#Danger :: मुंबईतील 'या' भागातील मृत्यूदर जगाच्या दुप्पट तर देशाच्या तीप्पट... https://www.esakal.com/mumbai/chemburs-covid19-death-rates-double-worlds-death-rate-and-triple-indias-death-rate-314378 #Corona #CovidDeathRate #CoronaVirus #Covid19 #Lockdown #CovidHotspot #Hotspot #Sakal #sakalNews,2020-06-29 15:07:20+00:00,#Danger #Corona #CovidDeathRate #CoronaVirus #Covid19 #Lockdown #CovidHotspot #Hotspot #Sakal #sakalNews
9308,17914,19494,21232,21232,sunnewstamil,#BREAKING | ஜூலை 31 வரை ஞாயிற்று கிழமைகளில் முழு ஊரடங்கு கடைபிடிக்கப்படும் தமிழக அரசு உத்தரவு #SunNews #CoronaVirus #Covid19 #Lockdown #Tamilnadu,2020-06-29 15:05:37+00:00,#BREAKING #SunNews #CoronaVirus #Covid19 #Lockdown #Tamilnadu
9332,17960,19542,21281,21281,sunnewstamil,"#BREAKING | சென்னை, மதுரை, செங்கல்பட்டு, திருவள்ளூர் காஞ்சிபுரம் ஆகிய மாவட்டங்களில் ஜூலை 5 வரை முழு ஊரடங்கு தமிழக அரசு உத்தரவு #SunNews #CoronaVirus #Covid19 #Lockdown #Tamilnadu",2020-06-29 14:57:55+00:00,#BREAKING #SunNews #CoronaVirus #Covid19 #Lockdown #Tamilnadu
9338,17972,19555,21295,21295,sunnewstamil,#BREAKING | தமிழகத்தில் ஜூலை 31 வரை ஊரடங்கு நீட்டிப்பு தமிழக அரசு உத்தரவு #SunNews #CoronaVirus #Covid19 #Lockdown #Tamilnadu,2020-06-29 14:54:53+00:00,#BREAKING #SunNews #CoronaVirus #Covid19 #Lockdown #Tamilnadu
9350,17995,19584,21330,21330,SakalMediaNews,थरारक! मित्राची बहिण आवडायची म्हणून केले प्रपोज..अखेर झालाच तो खुलासा! #nashik #marathinews #sakal #sakalnews #viralnews #viral #digital #digitalnews #corona #covid19 #lockdown #unlock #crime,2020-06-29 14:47:32+00:00,#nashik #marathinews #sakal #sakalnews #viralnews #viral #digital #digitalnews #corona #covid19 #lockdown #unlock #crime
9360,18014,19605,21354,21354,Kalaignarnews,காணாமல் போன 3 குழந்தைகள்- காருக்குள் பிணங்களாக மீட்கப்பட்ட சோகம்! | Akkam Pakkam முழுவதும் காண: https://www.youtube.com/watch?v=sOuTUgqaeGE #AkkamPakkam #Covid19 #Lockdown #Punjab #OnlineClasses #Karnataka,2020-06-29 14:39:42+00:00,#AkkamPakkam #Covid19 #Lockdown #Punjab #OnlineClasses #Karnataka
9371,18035,19629,21380,21380,airnews_Chennai,கோவிட்-19 தடுப்பு மற்றும் முன்னெச்சரிக்கை நடவடிக்கையாக கோவை மாவட்டம் சிறுமுகை ஆரம்ப சுகாதார நிலையத்தை மாவட்ட ஆட்சியர் திரு ராசா மணி இன்று நேரில் பார்வையிட்டு ஆய்வு செய்தார். #TamilNadu #TN #Lockdown #StaySafe #Corona #COVID19 ,2020-06-29 14:29:35+00:00,#TamilNadu #TN #Lockdown #StaySafe #Corona #COVID19
9374,18040,19634,21386,21386,MedNewsBulletin,Can a disturbance in pre-COVID routines disrupt sleep patterns? #sleep #jetlag #COVID19 #pandemic #lockdown https://buff.ly/2BiY3eE,2020-06-29 14:29:02+00:00,#sleep #jetlag #COVID19 #pandemic #lockdown
9383,18058,19654,21408,21408,h24news_ng,President Muhammadu Buhari has received briefing from the presidential task force on COVID-19 as the gradual easing of the lockdown ends today #Covid19 #Lockdown #Coronavirus,2020-06-29 14:18:44+00:00,#Covid19 #Lockdown #Coronavirus
9392,18074,19671,21425,21425,NBTWORLDNews,"Newsline Daily Highlights June 26th, 2020 The Center for COVID-19 Situation Administration has outlined the details of the upcoming fifth phase of loosening lockdown restrictions that are expected to be seen at the beginning of July. #5thPhase #COVID19 #coronavirus #โควิด19",2020-06-29 14:08:22+00:00,#5thPhase #COVID19 #coronavirus
9490,18260,19888,21680,21680,PragNews,1862 more people have tested positive for COVID-19 in Assam and 1277 patients have been discharged after beating the virus. Total active patients now are 9811. #pragnews #covid19 #coronavirus #pandemic #assam #guwahati #india #quarantine #lockdown #discharge #recovery,2020-07-31 18:37:02+00:00,#pragnews #covid19 #coronavirus #pandemic #assam #guwahati #india #quarantine #lockdown #discharge #recovery
9549,18368,20004,21807,21807,punekarnews,Night curfew to continue in #PimpriChinchwad @pcmcindiagovin has issued revised #lockdown order #PCMC #COVID19 ,2020-07-31 16:48:21+00:00,#PimpriChinchwad #lockdown #PCMC #COVID19
